id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
65,,-378.3735085716388,2788.166666666737,0.0,269.2369037083847,0.0,-6.272934178961061e-08,-0.765277199909975,-311.5627233808152,1331.4999999999939,0.0,104.5965591529919,0.0,-8.993030434545575e-07,-0.7614631933397664
66,,-409.5210866817595,2795.500000000072,0.0,336.4588753235839,0.0,-2.529551729163439e-07,-0.9093391747522576,-350.2242490527273,1353.6666666666579,0.0,132.41431538125124,0.0,-9.100664568068042e-06,-0.8257069275824844
67,,-299.9579168796972,2784.1666666667543,0.0,116.046723267979,0.0,-9.454818827702336e-09,-0.8275576478417478,-206.83078662788654,1326.8333333333244,0.0,44.921624907640165,0.0,-2.437591639818351e-08,-0.5079825329705052
68,,-426.8522732610217,2866.1666666667556,0.0,51.82735048207013,0.0,-3.736344540323015e-08,-0.7046122251724521,-118.77439206739656,1209.1666666666695,0.0,21.47305903288662,0.0,-8.766472091630481e-06,-0.5528131907935178
69,,-355.263347902597,2779.3333333334153,0.0,143.48983323748325,0.0,-2.3395343317699397e-06,-0.6071318708003309,-229.56744810226638,1292.6666666666608,0.0,57.783016935604394,0.0,-3.5828398731012763e-06,-0.6677703619835893
70,,-324.25218963322334,2728.500000000067,0.0,188.38952847844305,0.0,-6.305979071195239e-07,-0.6986562914817339,-253.8872152511817,1311.9999999999923,0.0,74.56472217471554,0.0,-3.997142310823053e-06,-0.6932629111172995
71,,-638.7188067952209,2929.833333333408,0.0,113.04845160646062,0.0,-1.5395169364846783e-07,-0.8035212622896586,-181.24803302478335,1245.1666666666622,0.0,45.00771420990715,0.0,-3.2115716211871923e-06,-0.6888691025560497
72,,-415.50410072944794,2775.166666666746,0.0,277.4213486443219,0.0,-7.34044370140575e-07,-0.7704346102629223,-318.622613384662,1319.4999999999943,0.0,104.97811425573187,0.0,-5.967423677763234e-06,-0.7747400169097567
73,,-343.7608086631329,2822.5000000000746,0.0,119.13404908938313,0.0,-7.738586532950368e-07,-0.6463767097630395,-212.36825444915618,1319.8333333333255,0.0,50.12550386234249,0.0,-4.282838497986382e-07,-0.6146406982999474
74,,-347.9977300847276,2823.0000000000755,0.0,164.32497805327938,0.0,-2.405715493376225e-06,-0.631484226825432,-253.78717061946793,1347.6666666666563,0.0,64.52461414166193,0.0,-6.5243182581630575e-06,-0.6096501809520859
75,,-429.8176114055022,2812.1666666667506,0.0,455.26559024033065,0.0,-2.1144531101209279e-07,-0.7846793532191749,-414.78410690138116,1373.4999999999902,0.0,161.61055075676117,0.0,-3.1624926283277553e-06,-0.8655746585435372
76,,-908.030294668949,2874.833333333417,0.0,203.39870796666233,0.0,-7.667830147103754e-07,-0.8694024555939001,-190.48982643922182,1184.6666666666722,0.0,69.71892597226518,0.0,-6.343170490551373e-07,-0.8096306881851637
77,,-807.2822016243397,2838.0000000000796,0.0,171.70755913823928,0.0,-1.4288621695918388e-07,-0.9309254082162564,-184.6807015032879,1179.6666666666733,0.0,60.52365586302236,0.0,-8.768777588857147e-07,-0.9510249956259856
