id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
6585,,742.0778415209718,3031.0000000000814,0.0,133.26044710304595,0.0,0.8286580718059406,4.1711144796813893e-07,203.66974517918862,1268.1666666666617,0.0,56.241448000231216,0.0,0.8374316232124116,9.938285196749274e-07
6586,,816.679090611589,2981.1666666667534,0.0,149.14044065985308,0.0,0.8443015420186037,3.2945502903557166e-06,196.42481170445538,1211.8333333333333,0.0,59.707936600339686,0.0,0.6891648817211175,3.539631128454691e-06
6587,,631.6667788602966,2966.000000000087,0.0,105.73854854968022,0.0,0.7776997128248457,6.015857103795962e-07,166.71330958921962,1228.8333333333303,0.0,43.70477189326162,0.0,0.7024322740182488,8.28889577155047e-07
6588,,380.4197006543583,2692.0000000000637,0.0,433.403031520146,0.0,0.9120683890450848,7.403319176678659e-07,366.407096214909,1284.8333333333296,0.0,168.17544493540214,0.0,0.8707752924656255,2.848637250757384e-07
6589,,348.51000044779084,2683.1666666667315,0.0,302.32135285944133,0.0,0.8019030433768288,9.482939195274782e-09,309.4560618319581,1277.833333333329,0.0,123.59473715065995,0.0,0.7989316734673501,7.557129327502085e-10
6590,,902.7148039689503,3024.0000000000714,0.0,160.07828932543728,0.0,0.930285228681817,4.236230213519094e-06,192.18498888247495,1228.1666666666679,0.0,55.33248106919351,0.0,0.751899474554593,3.4451781511848206e-06
6591,,585.9592913949492,2936.5000000000728,0.0,109.74330213704921,0.0,0.8968532165664734,4.248703880205551e-06,180.3659890965762,1227.3333333333337,0.0,44.347557570362625,0.0,0.8707158176764539,1.9858682414161306e-06
6592,,640.0397805696481,2995.16666666675,0.0,90.73185854982997,0.0,0.8104873208818194,2.0198784863174965e-07,145.1167873319986,1226.1666666666663,0.0,31.251848283691015,0.0,0.4824625435977556,3.077767592926897e-06
6593,,749.9708614809771,2963.3333333334185,0.0,133.50694707363476,0.0,0.7926179083246206,3.920833209837158e-06,174.849150044964,1213.6666666666672,0.0,48.35571912375733,0.0,0.7615382619068475,2.9043148941867076e-06
6594,,899.828432299246,3040.8333333334067,0.0,161.7859261298282,0.0,0.8632332961098801,8.975122526952928e-09,200.4189378960602,1230.4999999999998,0.0,64.50542528391007,0.0,0.794295705783604,6.436327191734737e-07
6595,,933.6453257961397,3053.6666666667425,0.0,171.1831906656459,0.0,0.9009589988590776,2.8588696775880715e-06,200.25738727234167,1237.6666666666647,0.0,62.083414945923394,0.0,0.947889899842282,7.555243029557816e-07
6596,,391.8289967990012,2833.166666666754,0.0,194.04765460293777,0.0,0.8851657265040028,1.4776242728435868e-06,260.39083292489335,1292.9999999999925,0.0,77.21176149382595,0.0,0.7363021361742328,2.025028942610266e-06
6597,,619.9319551400222,3028.6666666667497,0.0,109.5488658774047,0.0,0.9120620227950808,1.2453634845138054e-06,154.637736087773,1264.6666666666606,0.0,34.36322389266146,0.0,0.7649030236172795,1.751002915708903e-07
6598,,476.3716134166284,2933.1666666667534,0.0,75.83205682384897,0.0,0.6361479800911196,2.464443056169665e-06,162.71935155909915,1269.166666666664,0.0,32.20309568762347,0.0,0.7056911572669304,4.941908079815326e-07
6599,,321.1429612850383,2886.000000000079,0.0,54.069448910481846,0.0,0.4802619751960967,1.461378353638762e-06,139.9482004096735,1267.3333333333271,0.0,25.16048134653922,0.0,0.5424327810354085,2.1659728881452404e-07
6600,,637.2223393133858,2987.3333333334153,0.0,111.01357427248622,0.0,0.7809263267735812,2.904424816463153e-07,165.0903901370285,1239.333333333334,0.0,42.022338425310956,0.0,0.7793269303745259,1.2491778156852456e-06
6601,,769.4806999747002,2990.500000000086,0.0,137.4696653301222,0.0,0.8742498884977571,2.0280778138212865e-06,171.14482390733764,1219.1666666666658,0.0,47.46487369726783,0.0,0.8395513934088082,2.030192713281152e-06
6602,,477.36879023479287,2650.333333333388,0.0,615.2639083602942,0.0,0.8852295811931977,8.7130917325563e-07,448.5730656227184,1291.999999999995,0.0,221.25869045213864,0.0,0.9274518153840436,2.1611040577237026e-06
6603,,440.59840432066585,2894.166666666741,0.0,93.14669330715701,0.0,0.7031468472347493,1.0584103206142105e-06,179.51427400700675,1268.833333333329,0.0,45.32740665060973,0.0,0.8146824349056286,2.251790276211596e-06
6604,,491.06490738050576,2937.000000000078,0.0,76.1411530342918,0.0,0.7995012249397064,1.1535974839182612e-05,155.38148237945114,1266.6666666666642,0.0,30.69202088181602,0.0,0.5812701537310779,4.101094475685598e-06
6605,,389.41465373551875,2657.000000000061,0.0,308.4754392223395,0.0,0.7304609508921338,2.52241387386715e-07,313.9072862302134,1257.8333333333287,0.0,123.8277304557581,0.0,0.8083399921249564,3.069197624111559e-06
6606,,543.7114208503901,2963.166666666756,0.0,79.79577948826513,0.0,0.8087526557828475,3.8856068117569683e-07,163.48513022701405,1234.6666666666667,0.0,34.794673806603605,0.0,0.5803249603350389,1.959501072630106e-06
6607,,370.7809550835559,2666.000000000055,0.0,401.08141216489116,0.0,0.7618531423173682,6.245279979370388e-08,350.0175844851875,1267.1666666666615,0.0,152.27984902606397,0.0,0.8569865617641611,2.0153660686721688e-07
6608,,836.7103284997947,3011.666666666747,0.0,153.235453855327,0.0,0.8726116277497196,1.3759844640076108e-06,180.83780252461455,1223.8333333333323,0.0,52.54969569706011,0.0,0.7285234372003287,6.863700319389796e-06
6609,,596.34905177323,2997.500000000086,0.0,91.51506198844882,0.0,0.7355419433561339,1.0537347729178096e-07,174.24097675084644,1260.33333333333,0.0,39.56523204970233,0.0,0.6430821378236513,1.9520386188536837e-06
6610,,846.4739294759462,2963.333333333423,0.0,162.8816627628994,0.0,0.921796891419316,3.1962832628836356e-06,198.77672215638248,1211.166666666669,0.0,63.63201095263006,0.0,0.7933638656437504,9.252045847130813e-07
6611,,584.0538115231561,3059.8333333334003,0.0,71.58125799516647,0.0,0.7199358239653311,7.745794422872581e-07,136.88579335445172,1256.9999999999961,0.0,26.192584709693183,0.0,0.5825147626507876,1.726339329354846e-06
6612,,749.2339700891472,2966.6666666667456,0.0,131.7084702124314,0.0,0.7910341225869122,5.36125353422301e-07,170.33803065569052,1217.833333333335,0.0,45.18039791695395,0.0,0.739432634210473,1.5740600275915264e-06
6613,,779.5007979541615,3006.1666666667466,0.0,139.62712674511866,0.0,0.8737926034965136,1.0272226859326344e-06,177.09958641808183,1221.1666666666683,0.0,48.8157853332834,0.0,0.7717972726422051,2.535716319052655e-06
